product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
5496bb97a69c689317d895c265f13a6a,consoles_games,490,14360,40,8000,230,80,170,0
fad4e554c85c77f187ef2c6744495d31,ferramentas_jardim,590,4550,10,4000,180,120,150,8
795f4e18712be00d8ee7d1b150656a89,esporte_lazer,340,2640,20,2250,170,110,130,3
d9d4c1378e3c6564f55c02bec84e8f2f,moveis_decoracao,590,22620,40,5000,650,80,130,4
257f376a5d729dd35b042d4ce6088b1e,bebes,460,5190,50,93000,820,530,430,0
757e03cbdab9161ad95210a779dd2b2a,informatica_acessorios,450,26960,30,4820,520,40,140,5
691c322c9ee65a95651ef57d6b0875ad,climatizacao,600,11970,10,34000,160,20,110,0
ac4bd2aec3f990363aa853e4f17709d3,agro_industria_e_comercio,420,3080,10,1500,180,80,130,0
04601b648d7d2dcae6e285a41e276a3f,brinquedos,570,3280,10,17750,310,210,210,0
da3e3306dfee58ec66950224efa97b47,esporte_lazer,430,9600,30,10500,300,300,250,3
aad1c338e2a8906e2040a2fb0861acbd,telefonia,600,3330,20,1500,160,40,130,7
c50ca07e9e4db9ea5011f06802c0aea0,beleza_saude,590,17820,10,1250,250,140,180,2
f55169632cc26dde7d6f83fb5524a983,artigos_de_festas,580,3580,10,46500,330,180,330,0
b0c2a004d315a5ba0b19584393ac478c,cama_mesa_banho,510,2200,10,21000,300,50,300,1
d02df257dbc6857326ebdb3ffc3d6848,esporte_lazer,560,2610,20,8000,600,150,150,3
44f0d2f26b22303cf2c673c696402f47,cama_mesa_banho,460,14210,10,8000,350,200,200,1
cdeefdce9704b2a961a01e89b1f19e7b,informatica_acessorios,520,25180,20,4000,280,60,200,5
d1eae8696e58fd64c47a433ad605f2a4,beleza_saude,360,1240,10,1000,190,110,230,2
dd676d49d051ea143257c1012bc1ee3c,informatica_acessorios,230,7460,10,3500,160,160,110,5
125d26eac85cf57783e2b545149ad38c,telefonia,320,3400,20,1000,200,100,150,7
9375d96ff0ad81493ff5231497e170f1,dvds_blu_ray,390,5930,10,2000,200,20,140,0
f88d1685109f08578f9cc5a9cd4c770a,brinquedos,450,4370,20,7610,480,130,480,0
a4ea9c0ad9f13236720b9027254545a8,moveis_decoracao,530,3710,10,8500,400,50,110,4
54d2c5fad57672a4137d94c034827a13,utilidades_domesticas,590,3620,10,11000,910,130,110,0
052fa8abc4bd8f9e32329a610fc878e2,cama_mesa_banho,260,4210,10,2000,160,120,110,1
2eb8c6f513599fd67149f8f9cd8e2ea5,cool_stuff,460,9830,10,14000,400,400,300,0
333f47c19a1c3870d1ce94cfc51a4f5e,relogios_presentes,590,7520,20,3000,160,110,110,6
c4069663919da113276ff2bbca201b8b,moveis_decoracao,580,20470,10,12750,550,140,140,4
01365901d8f2247976a7e5d4c98c52c0,relogios_presentes,600,5670,60,2500,160,20,200,6
9592cd0b739cc57871c3aecffe15436a,cool_stuff,600,9330,60,4500,340,150,170,0
775917a2882dceb1d02aaa6b1abc1b24,moveis_decoracao,580,4080,20,80500,520,180,350,4
73e0db4719016f90a37238ca8e5a1cab,casa_conforto,580,1620,10,30500,200,300,460,0
32bb152336c896d906a6344cdbe1993c,moveis_decoracao,580,6350,10,73500,300,350,300,4
c22d563bae38dd4598dc104eefa52224,moveis_decoracao,600,4300,10,3000,400,100,300,4
3d3dd9f435c6795eb6ff0be50b45041f,papelaria,440,3730,30,31670,500,210,370,0
a8949536a84721e346d7814fd81aafbe,pet_shop,530,17270,20,22000,500,80,450,0
c3ed642d592594bb648ff4a04cee2747,eletroportateis,590,22170,20,300000,500,490,500,0
bb5f7cb699fd0467c5d6289669df9510,malas_acessorios,480,9910,100,30500,520,320,190,0
f40136f242faf929007cdb238c302208,eletronicos,400,4000,10,1500,250,70,160,0
7debe59b10825e89c1cbcc8b190c85e2,brinquedos,460,7980,20,11870,380,220,300,0
c901d0a681fff9a4cb6ca99d25a3cf08,cama_mesa_banho,350,1470,10,9000,400,40,300,1
fb3d9b25b111fc87a868c07e66489cae,beleza_saude,520,24600,30,7750,180,190,150,2
fafe25fbb0bcbd7b5112ab0070940790,cama_mesa_banho,520,7660,10,4500,280,20,230,1
c31e1b9e61e5cdcc727c10d01581d2bb,market_place,180,13150,40,5000,200,80,140,0
abc441040d9aaf2e1ad52c2309873c04,bebes,490,5600,10,4000,200,100,170,0
812f428f6757ab16c46cffc68f2e90c5,moveis_decoracao,530,19910,20,6000,600,70,140,4
4e3218a8ef98e65fece172834193d05e,telefonia,600,20750,40,3000,200,200,200,7
258a6d1b2a8645981cf1f93803e5ae6a,artigos_de_festas,250,3540,10,3500,160,110,110,0
65e6eb6259c9963d133eae35ca1ee2cd,eletroportateis,560,2460,10,3500,200,110,110,0
ca33dbc1342572c1aa64e74fb42bab4a,esporte_lazer,600,1130,10,3000,160,180,110,3
cb2047bfd317b05f62cf761708397641,eletronicos,200,1480,10,1000,230,80,110,0
f4549b2e55d1e8cffa9e8ae43fb5d040,moveis_decoracao,410,7350,10,145500,300,750,300,4
781afe929e3016a667f5f439afd55fce,esporte_lazer,420,5900,10,4000,180,180,180,3
a54ab3c55cdb34ad7006d087ff4b6a9c,bebes,200,3480,10,3000,300,60,200,0
823193e4168a61989f856c9bea47060d,moveis_decoracao,580,5680,10,210000,580,400,500,4
37537165733f365867e2f4aad71aef6a,informatica_acessorios,590,16320,30,3360,210,120,150,5
2b97fe4500ceb4d2151ef8a5439876ff,ferramentas_jardim,410,6960,10,15750,280,290,340,8
c72f0f0d0be7fe294b65260e211ba21e,automotivo,550,6660,20,52250,580,170,230,9
8fd6e4450e2429f114b91362b56bb502,automotivo,600,5110,10,5000,250,250,210,9
54f4b6d719759dc811ee18cc95104ed2,cama_mesa_banho,620,3130,10,30000,450,150,350,1
98fa920be965878f7c44da75d4cb6ddc,fashion_bolsas_e_acessorios,540,6500,40,5500,430,160,270,0
f0a7113644fce6d200240a1d0dba2b9b,esporte_lazer,600,4640,20,15000,550,50,160,3
4f81e9ee3504409c3c3b4a79b8a80332,brinquedos,160,9920,10,17500,350,200,350,0
a90d217d7252f0035732f1cf802151e9,utilidades_domesticas,430,2870,40,15000,240,50,130,0
429cf9c31b3ba3f4de81507a63f98724,ferramentas_jardim,540,7180,20,122000,330,70,330,8
852dd510258cc0df3ed7b8d8417cebb2,bebes,460,10510,10,7000,360,150,250,0
32bad49615b7c5da42609b98df97482c,portateis_casa_forno_e_cafe,510,810,10,500,180,80,130,0
19685f2e45de3c3b733029b54a2c0d9c,telefonia_fixa,570,28770,40,14500,210,160,160,0
7367e6c268b9dca6187b2576a496d471,moveis_decoracao,580,3140,10,10000,400,50,300,4
0f2550707d4df66cbd9937420497ee8b,utilidades_domesticas,540,3900,10,5000,300,300,300,0
c13a9b9907f209adc406f480a2528c81,consoles_games,450,3080,20,2000,250,50,150,0
01d40fca05c4227b987ee069be837b49,construcao_ferramentas_iluminacao,540,5380,20,97000,200,160,1010,0
b4766a40cc26d3a39bdb32b1c01ea5e1,esporte_lazer,450,14200,10,10200,260,230,200,3
6b3e612bee768d758d981f0d7992e07e,perfumaria,500,29640,30,4000,300,150,150,0
811f973313e8219988a69cc140c447f0,cama_mesa_banho,500,4650,10,133500,200,200,200,1
0fa0bd7ef862a1a28d6cd9701fc97f6c,instrumentos_musicais,500,10530,10,4000,190,110,190,0
1122726437ec94b92705d85be11b4019,utilidades_domesticas,410,8080,30,6500,160,100,110,0
0e10dd7cc1cc793351f0a259df91cdfa,livros_tecnicos,340,14030,10,5000,170,240,110,0
2624c8b856235b0499572d609ffd0930,moveis_decoracao,630,1990,20,14500,350,120,300,4
4005df5f887f3c2529f363671fc8f4a5,beleza_saude,550,31850,10,22000,230,230,200,2
e51c94c542c3102b23b946ccbd17609b,telefonia,550,6160,20,5000,220,100,150,7
81f869ddb8b8e77514002be908adbacc,automotivo,560,7520,20,8250,600,80,330,9
9e4520c295c53cf0655289aeabb6d701,construcao_ferramentas_ferramentas,590,4160,10,5500,260,140,140,0
51065e36eb621dc8c9be3e291b1d41de,esporte_lazer,530,15410,10,4500,330,200,200,3
c858f88f3de50584c39e8b4fafdd7d61,moveis_decoracao,570,20100,20,14500,690,110,110,4
56d45b2c27871322801134f57d1b9dfb,cama_mesa_banho,560,1980,10,18000,350,200,300,1
9695ef7fc6824ad30eb18ab61ecf906a,esporte_lazer,500,7060,10,73500,700,240,290,3
d41535863aafb38ad02b68cd12a091ed,informatica_acessorios,560,7820,10,11500,160,110,280,5
8097e6d8de77768d9f72295263e440fa,beleza_saude,370,6010,10,2240,160,130,150,2
95f944fda0e692848a5033c279938390,sinalizacao_e_seguranca,600,5280,50,5500,280,120,220,0
4a68f101bf6034b9fe2c78dc988c5a74,bebes,320,10540,10,19000,300,150,300,0
2885aad25d7d1963d3731a9a6ec86306,livros_tecnicos,260,5620,10,2500,400,20,120,0
52b61d8fa6874704f2c8e96ea62d5535,perfumaria,560,17180,10,2500,160,160,150,0
5dc080b3e2c10d388f9a73fa2a49cfb3,automotivo,590,7030,60,58500,470,190,230,9
0bdb7583b74c0323d413497fab3f2a3c,telefonia,530,1410,20,4000,160,60,110,7
c0654cc48163d87a12f1088eb133db68,moveis_decoracao,600,8130,20,37000,360,300,190,4
65c61dcb0156cdde1a197f99b91488e2,informatica_acessorios,580,2740,40,5000,300,80,300,5
7f38cf4e517ec6bb1d31c4e6b6df18ef,pet_shop,560,8340,170,20000,330,300,440,0
18f0c077dff7331d813fd82f7dd05a6e,ferramentas_jardim,470,5740,10,2700,260,160,210,8
8feadd2febbe968ed4cd3cb73de662d2,utilidades_domesticas,570,4850,30,15000,300,120,300,0
6683234fec5b07e96c1bffb5e68e2e75,livros_interesse_geral,260,7400,10,4000,230,20,160,0
ef7de0bbb0e0b0110c270e9381719761,telefonia,490,3460,30,1000,190,30,110,7
5f2d2e225329430182f0d167faa3779b,moveis_decoracao,570,2420,10,12000,400,100,340,4
324ec8bebfcf3f507afed8c13760f92a,eletrodomesticos_2,410,9630,10,272500,510,490,700,0
c00f76b76f52037b0fc9f71fd8a7ac10,perfumaria,450,6150,10,1000,160,50,110,0
3149cc41e8223dce87f99a27e7934730,moveis_decoracao,300,7880,30,6000,200,350,200,4
989fd236458b9c0410bc6e1cf23cde4d,cool_stuff,360,7770,40,17000,250,260,830,0
e28f07c46bacab1552060e39781cdfcb,beleza_saude,470,5590,10,2000,160,70,150,2
a86bf954ba3a0e7e31f2b6dc5267212b,relogios_presentes,410,660,10,7000,200,130,150,6
b84f38d9e0124bc0aa4429a79dc3f96e,cama_mesa_banho,540,2730,10,31000,450,190,350,1
09a9117d69aeb6275e4f3187bd2eb45c,fashion_bolsas_e_acessorios,570,2840,30,1000,160,60,110,0
154384dc7ddd772829294c13674dc719,esporte_lazer,560,20980,10,32000,200,200,200,3
c396b0ef5d5f699bd4a5a13e2878b7f8,eletroportateis,600,13600,30,17100,280,300,230,0
b1ce6dc4824ff3e89a7a10426462158b,beleza_saude,300,3860,10,500,200,100,150,2
59f8cb217c16b9d838ab8f6d92fd2eea,automotivo,320,13130,20,2500,180,190,150,9
568ba441f7f464dc73d23a91cf8ca671,cama_mesa_banho,490,2710,10,22000,400,150,270,1
677c80cd5ba8c0099fac5606e53648ae,cama_mesa_banho,580,2930,10,39000,500,100,300,1
a8bb7885faf316d9a5062d42d2b2fba4,esporte_lazer,500,8440,10,8750,400,260,200,3
55a48e6b72c24fe47eaf37b6eb999e90,cama_mesa_banho,540,5240,10,8500,160,100,160,1
193cea27ec2ebc61c91cf7dd70420fad,cama_mesa_banho,520,2890,10,44000,430,150,390,1
cffb05bb50a95e92fc26bbb049cc8fe7,moveis_decoracao,520,4740,10,13000,500,200,400,4
89c111575a1b19782a2e660eff07dd8a,fashion_bolsas_e_acessorios,460,6330,50,3000,300,150,270,0
ebcb541a782d81080d82782ab65cc98a,construcao_ferramentas_construcao,600,5590,30,15500,250,170,250,0
8fe93eb771226eeff303130838348e81,brinquedos,540,11130,20,32500,320,140,170,0
2b9c3fbbc252238d3a35a75dcc19d8cb,papelaria,600,6450,40,73000,250,120,200,0
f2d649f157cebee085ed738f23d5d6b7,bebes,420,5960,10,3500,320,90,160,0
0369a47f7ad96df46ad8ed76767de8bd,perfumaria,560,2050,10,9000,250,350,300,0
93719014f156d3fa9e0511cd0ab96315,cool_stuff,340,4430,70,11500,280,100,250,0
816f6efbb3598f798900557f628e8a56,relogios_presentes,480,19400,30,3540,190,130,150,6
f4f8823fb84272f90fd1311532effb71,eletroportateis,440,1960,20,1500,160,120,160,0
ff3fb423134042fbbca486b9790b4521,informatica_acessorios,300,3570,10,830,190,80,150,5
2903f5a4475454e513a2bdcad950b90f,moveis_decoracao,520,20100,20,30000,690,110,110,4
e93009b6d983b9f87a984b7fc9e67240,bebes,580,4890,20,3000,250,200,200,0
4ea09ee045a69335784c9d8ff7405b2a,brinquedos,260,3500,20,74000,590,230,250,0
c904e2f76d44b7aed8979dd9f63f621f,bebes,540,7560,40,6000,240,130,180,0
0241aa4ed831b73fd4940ffd9cec20dc,eletrodomesticos_2,310,1070,10,84000,460,440,280,0
afa3726033e2542ca816dd6736e3c601,beleza_saude,530,11850,20,21000,600,330,210,2
a04087ab6a96ffa041f8a2701a72b616,pcs,550,11050,10,137000,270,500,530,0
84bfcd816fd74a36bfaee19837bb4b38,automotivo,550,1170,10,25000,300,200,300,9
9cc1e6413c1f91931ffbf5ddd308ee13,cama_mesa_banho,580,6780,10,13500,190,170,230,1
84259efff65083245b85e488d3a30d4c,eletrodomesticos,240,960,10,14000,350,350,400,0
71f0bc096460c175e49cb3826bc8761a,moveis_decoracao,590,2840,20,57000,200,300,200,4
02a0c276d5a252215b48269dea73a6e7,esporte_lazer,320,9630,10,3000,200,150,150,3
10558db20f88e2b71f8dff4614f9e3bf,eletroportateis,460,17500,20,121000,350,450,350,0
ac480ada5f06d9024eae2c6dd9de4c74,perfumaria,260,1380,10,2000,200,70,200,0
620f37abb44d006ced91c81d81db0412,construcao_ferramentas_seguranca,600,17960,30,1500,170,70,170,0
2ee4be9805f228255a38a6f9b03fff1a,esporte_lazer,380,7150,20,33000,220,220,220,3
777798445efd625458a90c13f3b3e6e7,brinquedos,520,7110,20,15000,280,220,180,0
3c4e3782469a0f1ac459dc6c47ebef31,esporte_lazer,560,2350,10,5000,300,50,200,3
2e1f117f6901eb865cc19065c77543f7,beleza_saude,390,3150,20,5000,350,60,120,2
e44030e694bab50c9fdfb329cc114833,bebes,530,26010,10,4000,300,160,200,0
2ef3d8599453e1d96a0adc55fa90ba91,pet_shop,550,11430,20,16000,500,200,400,0
057df564fda79ad8fa5e1928dfbe3e8c,cool_stuff,470,8670,10,3000,250,100,200,0
2770305847be150f16eb0b25fa7c171b,informatica_acessorios,600,3340,60,1500,160,30,130,5
ce235414ec08d34580ffdc4fdb4825b0,esporte_lazer,490,7240,10,3450,180,150,150,3
63c0e572201a0411c48dd051f0b316ad,brinquedos,540,5190,40,12000,380,260,450,0
cba1a3cf642112a308969fdb2c9f687d,construcao_ferramentas_iluminacao,530,9810,30,6000,210,300,210,0
43af87f38a5fdd07c23a32ec33727ba9,automotivo,560,7620,50,500,240,20,170,9
978017df6a79f817ff723f62ccd2c786,fashion_bolsas_e_acessorios,310,2690,10,2000,240,90,150,0
d862ce2954329a2af9498e8568ee9b1c,pet_shop,580,10090,40,2500,270,90,270,0
064f1ab0fbfe1fffb87fbf1acb5d4af7,cama_mesa_banho,560,1880,10,18000,460,30,340,1
55042f58e0ee432416bab8ecdb8a84b4,construcao_ferramentas_seguranca,490,5310,60,12500,200,200,200,0
51918218f3716b668803406ba6a2318c,utilidades_domesticas,480,6570,10,27000,240,390,290,0
99677dee227bf43413b320b5add01fca,fashion_bolsas_e_acessorios,520,1940,30,2000,160,50,110,0
c7b17e51e4a7c527e89a7d5cf6f2415a,construcao_ferramentas_construcao,560,11330,10,42000,300,200,200,0
a0eccc912d428eaddf1ef4fe47593ece,moveis_escritorio,360,8090,30,300000,620,550,600,0
340f33bdf4103eba89df5d5153beff7e,moveis_decoracao,600,14820,10,9000,630,50,150,4
56bebf1fde63ae23809cc2fae7f9574c,automotivo,590,16560,30,8500,160,210,180,9
0b2c18d8e73e17348a011241525cb089,relogios_presentes,600,10080,80,4000,160,20,200,6
586767b4866eb690de111248e18d3909,papelaria,530,1980,20,1500,240,70,140,0
6c75a613c78086bc739497cfc7b14f7f,esporte_lazer,590,2050,10,17000,220,150,220,3
162c1a60e671a6632c2a03243557d549,esporte_lazer,560,8980,60,18000,720,220,110,3
e6c281e2c53db0da44ecb84c5451d25e,informatica_acessorios,540,8970,50,1750,170,80,130,5
1a4247b6eddc27c68f7995dcc68b01e2,beleza_saude,390,4530,10,7250,210,230,160,2
1ac8f5283525f67f04345f07c167ba80,informatica_acessorios,450,1650,10,8500,360,210,210,5
d67bed02998be8e156400c61f0897a96,moveis_decoracao,200,2830,40,1000,160,30,160,4
c448475cc4766baebabe30ee6d5f3fb7,papelaria,500,1050,20,4500,200,300,200,0
478cf0d317ccab62d1483a637de8df14,utilidades_domesticas,390,1410,10,5300,170,150,190,0
25a8dd7a35cec015294b2a0bc7ebdffd,bebes,600,3620,30,2000,250,100,250,0
e35e57ac692a504d2fbb8f30e188c693,construcao_ferramentas_construcao,450,3390,10,4000,160,200,160,0
ee9d3ff88f7800b3144967778bb000de,cama_mesa_banho,590,7650,10,11500,250,170,350,1
64ff7191a8c0fb8fa9b42e947104d406,papelaria,580,3910,40,59000,280,550,370,0
f6a4dc24146fe1030460898ff26ed0af,telefonia,590,3250,20,1500,210,70,140,7
c2b534c5a4a6cbfc41aeaf362fb0c060,bebidas,390,3240,10,23000,160,320,110,0
eab77f3ca90afdb347367c198efdb8be,beleza_saude,420,6320,20,2500,220,120,170,2
ce206508ba2f59e6c84d2c85ea6c8af6,moveis_decoracao,540,3570,10,4000,300,100,300,4
460a66fcc404a3d7306d5f50fcb2d18a,utilidades_domesticas,510,7200,10,3500,160,160,170,0
3fadfe202fc3ad333cdd51870f1ddb03,utilidades_domesticas,600,6710,30,32500,240,300,240,0
c72336b153d63586e6c0599a1b78f47c,esporte_lazer,520,14160,10,3000,160,160,160,3
368645a47a15770520ad12d9ea77c2f2,moveis_decoracao,610,6030,20,300000,700,600,600,4
a880fc1c1a8af0fbd7f9bf9b4e51870f,utilidades_domesticas,570,3770,20,9000,300,250,250,0
5c37fc5cf2955deea60c262cc60a51e1,moveis_sala,330,2610,10,120750,560,170,560,0
bff67489d3a21dba020609ae1cbd65c7,moveis_decoracao,600,3690,10,70000,450,180,350,4
e15014500e7941bc3fae1757c3cd48ad,brinquedos,410,3300,20,7000,310,310,260,0
f80cb2d5a850cbad4943fde196872de7,esporte_lazer,520,3540,20,6000,280,250,250,3
1743a97176a0bff38a65331fae2306af,eletrodomesticos_2,350,960,10,113750,550,190,330,0
fdff6fbfaeefd11afe77be6f416e9c4e,utilidades_domesticas,500,12730,10,5000,160,260,110,0
fcf50ee5ad1f1a48671052487d2b0bff,informatica_acessorios,230,1510,30,2500,160,150,150,5
0ed9a84687fad2d921b09b0ebcc4cded,beleza_saude,530,4230,10,300000,550,750,610,2
4c1d9c97a7245db3b8d7a32fb4c02286,livros_interesse_geral,290,7640,10,13200,150,140,170,0
4921779f44984246c74bba58ecf65146,informatica_acessorios,600,10210,40,11830,160,90,150,5
4befae07dba4384f6d8237ad1e7f8294,musica,330,38530,20,9000,180,180,180,0
4657246e1ead35fc541c29d5a4010c73,ferramentas_jardim,540,16460,30,4250,200,200,160,8
46737a24b6230ab90d6df497df0a2b43,utilidades_domesticas,560,2590,20,24670,380,390,290,0
4542ee50e2e43c74599b815a181efe83,eletronicos,550,15260,20,5500,230,70,170,0
d727c091d4ce7f59b5e690ce0b58b1ea,artes,540,7980,10,11000,220,160,210,0
7e8067e7e5ce7aec0e2cb7c1a456d112,automotivo,440,3960,40,3500,160,150,160,9
4033dc4f8f073776b3048ba040d67697,perfumaria,470,4160,10,900,160,90,180,0
c43ab4269cbf91b373263db4c2973cad,cool_stuff,590,7340,40,6500,330,180,270,0
7e6c4a0bf900e259f50ba63331fd2785,relogios_presentes,590,7550,20,2500,160,20,110,6
89cd489d2c75553eb7fd7de3e25dc7a7,livros_tecnicos,390,15360,60,19000,280,50,220,0
5c909f03b5baf836858186d3d5867020,esporte_lazer,590,4850,20,28500,230,190,510,3
d8aa9936fd75e2d1cac692da307ff48a,perfumaria,380,850,10,5000,200,200,200,0
c3e39e3603cf827114f46ca972681473,moveis_quarto,370,9850,50,204500,450,600,400,0
eed8b513f23793f1d52a3baf41f38392,alimentos_bebidas,390,9200,10,3500,210,100,150,0
1c21c11ea2efbcaa7ee31c3191300a58,perfumaria,500,7450,20,6000,220,160,160,0
3d13b6c4a341d28974fbf776957250b0,utilidades_domesticas,460,4540,10,10000,250,250,250,0
6a041eb6fc1af9d2634e039453f67598,beleza_saude,570,10660,10,20000,300,120,160,2
cfb0017c91a7cdefe2ea322d504f8fa0,relogios_presentes,470,2470,10,2500,160,110,110,6
00e437f5e55fc5a62e4ef2f84f41b5fb,moveis_decoracao,520,1390,10,5500,400,50,300,4
f42a421aee7e5f8a70a9b68cfd53ef55,eletronicos,350,3170,20,3500,170,30,120,0
e2e921d1e2a5acc453c66618a9261b47,papelaria,530,2470,10,19000,400,160,350,0
d5e17af4e0c9b0def251a1c9d2b0eaa2,construcao_ferramentas_seguranca,480,3820,10,3340,170,120,130,0
11b55fb352612d128f0acbd129bb917a,automotivo,460,20330,20,18670,210,180,190,9
bc0f87cb8c6b5a23d3ab6aeb91b34273,automotivo,600,35750,20,2000,200,40,160,9
fe220782f267bca8c056308cba6c8807,utilidades_domesticas,490,12870,70,12000,350,190,250,0
3e6f2d0265ff6265eb639a8d3027f5a3,utilidades_domesticas,100,1310,10,12830,330,220,320,0
d0b61bfb1de832b15ba9d266ca96e5b0,pet_shop,590,4680,30,4500,300,100,200,0
d68e8addce6282d07c77214c6acc8885,automotivo,500,12240,40,2000,160,90,150,9
1aaf80d4afeb6d8636711e75d02f1a7e,informatica_acessorios,500,2200,10,500,400,20,240,5
0e687d00ba3214b4aca6397a14d49373,eletrodomesticos_2,520,10120,40,75000,550,100,820,0
a82a1fcaf427ceabe9df656409d7acdb,fashion_bolsas_e_acessorios,520,8190,10,1000,160,50,160,0
d59adec5f338fc378737245a857f662b,cama_mesa_banho,500,1960,30,7000,370,230,350,1
3bd7004cab3066f548b16e59f8cd8825,artigos_de_natal,360,2550,10,3000,160,110,110,0
368e069951582162e3d1d2151051e978,livros_tecnicos,410,20890,10,12000,400,20,170,0
d72542d54fc3e2e41ba701982a67b1e6,telefonia,490,2970,10,2000,190,40,110,7
a67612e1012978cc97efe7834bd28b64,ferramentas_jardim,600,4250,60,9500,220,210,160,8
73caf722f1a3ff0dddd0b0aa162da0f9,cama_mesa_banho,450,2830,10,11640,410,180,370,1
b1851a67aab3aafb8c62f81b64d31278,cama_mesa_banho,350,7620,10,87000,330,440,330,1
c61066ec039ab5de17a7d3151f8806c0,fashion_bolsas_e_acessorios,540,14380,10,1500,160,20,110,0
c5cd81e7dcab1a6baed9cedff7c531ef,esporte_lazer,600,9210,30,9000,200,100,200,3
f0c39c49847d1eab4dae5245694acd3e,telefonia_fixa,630,5080,20,4000,170,80,130,0
0beb5829bba86b3b5301af11bff8be6a,brinquedos,500,12050,20,4000,300,90,180,0
30b426aecc4e322e14030c1f384b1763,esporte_lazer,250,10020,10,24330,300,240,240,3
0f1734abf5ee5d3b99353b7ccb117426,relogios_presentes,330,1940,20,2000,180,60,170,6
feedec0f9090d3736d54758da8a1d05b,esporte_lazer,530,2410,20,19500,600,150,150,3
cf161acf0258ad3ee8fcadd1c7f0e368,esporte_lazer,500,8670,30,10500,300,110,110,3
c64dc566d642dcb1e4d6e1d94ce93506,cama_mesa_banho,390,3870,20,8500,550,60,650,1
ebb87ff961b613b4e8c625c25018f9cc,esporte_lazer,500,7360,10,23500,600,150,430,3
bc7cf3d66f149d2e85e57f93106201f9,cama_mesa_banho,580,1250,10,17500,350,150,250,1
1860189a4eaca04ccb8324bf0ea4384c,beleza_saude,630,11920,10,1880,180,180,180,2
fc8379cce9f27ea602b3c16f7eb121b3,cama_mesa_banho,480,3730,10,4730,180,170,210,1
d75ce98cba882d2c4ae2f46fbdbcb4f4,moveis_decoracao,500,7500,10,9500,300,60,320,4
9dae52e79d63184a0b32da87c5aabecf,relogios_presentes,400,6210,10,4500,220,140,270,6
9824c8a777b0a6ec687de43501ba3aba,eletroportateis,420,8770,10,18500,160,330,380,0
617b2c9690ee4be07358dea49773c281,construcao_ferramentas_iluminacao,380,3080,10,10500,360,100,360,0
ceb43e52119b25c8f2b6049a5534c339,esporte_lazer,550,13920,10,7500,160,160,160,3
11f5b5f05fa5e1a6084d240310fac08c,beleza_saude,500,9140,20,56750,200,180,170,2
dac10a81c7091cad557ed66495179ca6,malas_acessorios,450,15440,50,7500,200,500,400,0
cd3ec6ebbc74e6070297d45ca9dd62e9,fashion_calcados,540,4040,40,8000,220,120,330,0
c3ee182803f3eddeda33f9b821bf9e21,pet_shop,430,5300,20,5000,200,350,200,0
c8698ad7a93fd8f092d17b79ba8e392a,telefonia,530,9560,40,4000,200,180,180,7
e80d316020758033fb0247e553f8a640,bebes,350,5470,20,120000,650,970,180,0
75bc0bb91f61a5baa249e4db903eb504,ferramentas_jardim,580,1430,10,38000,350,350,250,8
26ec5d5716487af6ccbe85d4e01bc7f0,utilidades_domesticas,460,4700,10,47500,780,530,120,0
d305d1981b39fbfddd8c9d6b5a19a29d,telefonia,600,9820,40,4500,190,120,140,7
705b4a0072a3ecf575b497f895234364,moveis_sala,560,15830,40,149500,600,20,200,0
828c579b949972bdea5cf2203faf4563,casa_conforto,340,4790,10,8000,200,200,200,0
04867a0efbf0779b221235559860b9b8,relogios_presentes,410,6730,40,1500,160,20,110,6
a9bee48e0a7a18e54e069c38a97e8b6c,utilidades_domesticas,280,2640,20,4000,300,40,170,0
5c973b4202aac5c372a483e712306f4f,cama_mesa_banho,380,1820,20,3500,250,90,190,1
85fd14e978b92176dd210c046abc3540,esporte_lazer,600,12010,10,2000,160,160,160,3
34d94359772f0bc123b585b23014e311,informatica_acessorios,200,10690,30,2000,160,250,150,5
be29c68650ca8ac7209aeb238df7f05f,esporte_lazer,390,3720,10,7000,170,160,160,3
ad2037645597db38527fe3afbe226af2,bebidas,480,8860,20,8500,220,170,170,0
23b3e6e0aafa806f323de78534212b67,construcao_ferramentas_jardim,340,10070,50,56500,400,160,500,0
776361ea39eac34a8bf1579a006a09a8,moveis_decoracao,530,1940,110,11500,310,110,260,4
e0de786bb293ef80a03a56de6d0929f9,moveis_decoracao,560,19790,40,28000,690,110,110,4
06be2efbc5799c9e578d3f6dd205b569,brinquedos,340,4650,10,2000,180,110,130,0
761786c69af6094fe760ef42fbceaa1f,fashion_bolsas_e_acessorios,310,3310,50,2000,160,120,140,0
b48ac8fbef9f889656ccef21bd7ca87b,cama_mesa_banho,520,2890,10,28000,350,90,340,1
e4ca96fc59c4c8b33c732c377b5c773f,beleza_saude,570,25760,10,12330,210,220,160,2
68e1b58c49059e266502773ceb45c249,informatica_acessorios,590,3910,10,11000,320,160,160,5
c388aa3cdd554588ebcc869156381ba3,esporte_lazer,460,4630,20,3000,350,40,250,3
bf7bb0eab82e5726d4401a152eb91a4a,relogios_presentes,530,3930,10,1850,220,120,160,6
51c37059384184b7c3db494071352b86,esporte_lazer,300,3940,20,168970,650,360,300,3
3f2146831fb32311f584fd931a0d51ad,brinquedos,360,4740,50,8500,350,220,150,0
b47b33081c41014bc9f372b9a63228c0,beleza_saude,290,4320,10,7000,220,110,160,2
